region,lga,ward,subvillage,longitude_imputed_subvillage
Tabora,Nzega,Mwakanshashala,Mnazi Mmoja,32.96597779
Tabora,Nzega,Mwakanshashala,Mwajilungu B,33.0502925
Tabora,Nzega,Mwakanshashala,Mwakashanhala,33.073856475
Tabora,Nzega,Mwakanshashala,Mwamandi,32.99595794
Tabora,Nzega,Mwakanshashala,Mwanhembo 1,33.02159004
Tabora,Nzega,Mwakanshashala,Mwanhembo Centre,33.02557585
Tabora,Nzega,Mwakanshashala,Mwanhugijo,32.99853877
Tabora,Nzega,Mwakanshashala,Mwembeni,32.952384789999996
Tabora,Nzega,Mwakanshashala,Uchosa,33.09684188
Tabora,Nzega,Mwakanshashala,Ugembe Kusini,32.96988111
Tabora,Nzega,Mwakanshashala,Ugembe Mashariki,32.97979194
Tabora,Nzega,Mwakanshashala,Ugembeii Centre,32.97324922
Tabora,Nzega,Mwakanshashala,Ushitamigamba,32.95121919
Tabora,Nzega,Mwakanshashala,Uyogu,33.10092902
Tabora,Nzega,Mwamala,Buhondo,32.94054271
Tabora,Nzega,Mwamala,Bulyangoko,32.95962061
Tabora,Nzega,Mwamala,Chanemba,32.91742661
Tabora,Nzega,Mwamala,Ibuyange,32.94441839
Tabora,Nzega,Mwamala,Igabanilo,32.90698122
Tabora,Nzega,Mwamala,Kashishi,32.96062027
Tabora,Nzega,Mwamala,Kishili,32.948776949999996
Tabora,Nzega,Mwamala,Kitongo,32.93635363
Tabora,Nzega,Mwamala,Migela,32.90906565
Tabora,Nzega,Mwamala,Mwamala A,32.95409733
Tabora,Nzega,Mwamala,Mwansato,32.949081400000004
Tabora,Nzega,Mwamala,Nawa A,32.902106626666665
Tabora,Nzega,Mwamala,Nawa B,32.885673075
Tabora,Nzega,Mwamala,Nawav A,32.90013024
Tabora,Nzega,Mwangoye,Chamipulu,33.08383300333333
Tabora,Nzega,Mwangoye,Ibale,33.03813013
Tabora,Nzega,Mwangoye,Idodoma,33.0927756
Tabora,Nzega,Mwangoye,Ikina,33.091464935000005
Tabora,Nzega,Mwangoye,Ilagaja,33.096111640000004
Tabora,Nzega,Mwangoye,Isanzu,33.03522369
Tabora,Nzega,Mwangoye,Kabanga,33.070917255
Tabora,Nzega,Mwangoye,Mwakisenga,33.02831383
Tabora,Nzega,Mwangoye,Mwakulomwa,33.04182248
Tabora,Nzega,Mwangoye,Nhungulu,33.09034738
Tabora,Nzega,Mwangoye,Nyangano,33.08120437
Tabora,Nzega,Mwangoye,Ubada,33.0928354
Tabora,Nzega,Mwangoye,Usigiri Suzi,33.09310178
Tabora,Nzega,Nata,Busia,33.13457708
Tabora,Nzega,Nata,Itojamandi,33.17133842
Tabora,Nzega,Nata,Itonjamandi,33.16580943
Tabora,Nzega,Nata,Kabale,33.18771443
Tabora,Nzega,Nata,Kanolo Sshuleni,33.1301761
Tabora,Nzega,Nata,Kasela,33.166904535
Tabora,Nzega,Nata,Mw,33.173185100000005
Tabora,Nzega,Nata,Mwahungija,33.10471106
Tabora,Nzega,Nata,Nyalaja,33.13245218
Tabora,Nzega,Nata,Seke,33.15422747
Tabora,Nzega,Nata,Usigiri,33.17210071
Tabora,Nzega,Nata,Usingi,33.18734571
Tabora,Nzega,Ndala,Bukumba,33.24660654
Tabora,Nzega,Ndala,Itunda,33.29965204
Tabora,Nzega,Ndala,Kampala Kati,33.22946709
Tabora,Nzega,Ndala,Kasuhilo,33.32760352
Tabora,Nzega,Ndala,Uhemeli Kati,33.23898313714285
Tabora,Nzega,Ndala,Uhemeli Magharibi,33.234104470000005
Tabora,Nzega,Nkiniziwa,Nkiniziwa A,33.159493786666665
Tabora,Nzega,Nkiniziwa,Nkiniziwa B,33.143034740000004
Tabora,Nzega,Nkiniziwa,Nkiniziwa C,33.160137885714285
Tabora,Nzega,Nkiniziwa,Nkiniziwa D,33.16386782
Tabora,Nzega,Nzega Urban,Humbi,33.19003193
Tabora,Nzega,Nzega Urban,Inyanga,33.172306715000005
Tabora,Nzega,Nzega Urban,Ipiriri Mashariki,33.18761777
Tabora,Nzega,Nzega Urban,Kachoma,33.189784169999996
Tabora,Nzega,Nzega Urban,Kacjoma,33.18821619
Tabora,Nzega,Nzega Urban,Kitongo B,33.19109611
Tabora,Nzega,Nzega Urban,Kitongo Maendeleo,33.182681395
Tabora,Nzega,Nzega Urban,Majengo,33.180416844999996
Tabora,Nzega,Nzega Urban,Majengo Kariakoo,33.18135579
Tabora,Nzega,Nzega Urban,Majengo Majarubani,33.17801969
Tabora,Nzega,Nzega Urban,Musoma Road,33.18796281
Tabora,Nzega,Nzega Urban,Mwaisela,33.18860369
Tabora,Nzega,Nzega Urban,Njasa Juu,33.19448633
Tabora,Nzega,Nzega Urban,Nyasa Juu,33.20037978
Tabora,Nzega,Nzega Urban,Nyasa Kati,33.19286684
Tabora,Nzega,Nzega Urban,Nyasa Mpya,33.20313094
Tabora,Nzega,Nzega Urban,Nyasa Uwanja Wa Ndege,33.198051355000004
Tabora,Nzega,Nzega Urban,Nzega Kati,33.18466358
Tabora,Nzega,Nzega Urban,Swahili Magharibi,33.18722191
Tabora,Nzega,Nzega Urban,Swahili Mashariki,33.1896019
Tabora,Nzega,Nzega Urban,Ujenzi,33.17084145
Tabora,Nzega,Nzega Urban,Uzunguni,33.18226789
Tabora,Nzega,Nzega ndogo,Idanda,33.21401905
Tabora,Nzega,Nzega ndogo,Ikigo,33.148223215
Tabora,Nzega,Nzega ndogo,Izogolo,33.14689317
Tabora,Nzega,Nzega ndogo,Kaselya,33.156908134999995
Tabora,Nzega,Nzega ndogo,Kijengele,33.14268106
Tabora,Nzega,Nzega ndogo,Undomo Cheyo,33.17865526
Tabora,Nzega,Nzega ndogo,Zoholo,33.14929228
Tabora,Nzega,Puge,Busondo Magharibi,33.16099257
Tabora,Nzega,Puge,Busondo Mashariki,33.18276866
Tabora,Nzega,Puge,Isuna B Mashariki,33.144240055
Tabora,Nzega,Puge,Kipugala,33.170805315
Tabora,Nzega,Puge,Mwapu,33.18094621
Tabora,Nzega,Puge,Upungu Magharibi,33.16493073
Tabora,Nzega,Semembela,Hinduki,32.6606176
Tabora,Nzega,Semembela,Semembela,32.65825291
Tabora,Nzega,Shigamba,Kagongwa Kati,33.09369881
Tabora,Nzega,Shigamba,Shigamba,33.06133125
Tabora,Nzega,Sigili,Bulyansungwi,32.93658783
Tabora,Nzega,Sigili,Busumbwa,32.94882199
Tabora,Nzega,Sigili,Uidube,32.98733196
Tabora,Nzega,Tongi,Kawigolo,33.30945458
Tabora,Nzega,Tongi,Mwalugusha,33.33732344
Tabora,Nzega,Tongi,Mwamesu,33.39834867
Tabora,Nzega,Tongi,Nkinga Kati,33.3534029
Tabora,Nzega,Tongi,Tongi A,33.288657975
Tabora,Nzega,Tongi,Tongi B,33.28684476
Tabora,Nzega,Tongi,Tumbi Kati,33.29653418
Tabora,Nzega,Uduka,Imilakadoke,32.917278245
Tabora,Nzega,Uduka,Itanana,32.900924775
Tabora,Nzega,Uduka,Itanans,32.90470075
Tabora,Nzega,Uduka,Kabanga,32.9309186
Tabora,Nzega,Uduka,Kazima,32.87075475
Tabora,Nzega,Uduka,Kili,32.887017012
Tabora,Nzega,Uduka,Kishiri,32.94242317
Tabora,Nzega,Uduka,Masindi A,32.92650014
Tabora,Nzega,Uduka,Masindi B,32.94112697
Tabora,Nzega,Uduka,Uduka,32.909702249999995
Tabora,Nzega,Uduka,Usongwanhala,32.87224161
Tabora,Nzega,Utwigu,Isalalo,33.19178609
Tabora,Nzega,Utwigu,Kipilimuka,32.99576478
Tabora,Nzega,Utwigu,Kipilimuka Centre,33.00687245
Tabora,Nzega,Utwigu,Mwambaha,33.168613145
Tabora,Nzega,Utwigu,Mwambahs,33.16999162
Tabora,Nzega,Utwigu,Mwanhala A,33.1458925
Tabora,Nzega,Utwigu,Mwanhala B,33.14015468
Tabora,Nzega,Wela,Igombe,33.29236993
Tabora,Nzega,Wela,Isadukilo,33.32043674
Tabora,Nzega,Wela,Kityelo,33.29975937
Tabora,Nzega,Wela,Mwansambo,33.34548408
Tabora,Nzega,Wela,Mwatenge A,33.317736464999996
Tabora,Nzega,Wela,Mwatenge B,33.32678099
Tabora,Nzega,Wela,Usalama,33.28412379
Tabora,Sikonge,Chabutwa,Chabutwa,32.74913936142857
Tabora,Sikonge,Chabutwa,Chang`Ombe,32.79143927
Tabora,Sikonge,Chabutwa,Kabanga,32.77377766
Tabora,Sikonge,Chabutwa,Kawale,32.73205377
Tabora,Sikonge,Chabutwa,Kikungu Kusini,32.773596895
Tabora,Sikonge,Chabutwa,Kikungu Mashariki,32.77663461
Tabora,Sikonge,Chabutwa,Kipapa Katisho,32.81341186
Tabora,Sikonge,Chabutwa,Mitwigu,32.69796449
Tabora,Sikonge,Igigwa,Igigwa Barazani,32.79103025
Tabora,Sikonge,Igigwa,Lufwisi,32.80321066
Tabora,Sikonge,Igigwa,Mwangholongo,32.77817676
Tabora,Sikonge,Igigwa,Nyakahunga,32.78502522
Tabora,Sikonge,Igigwa,Tumbili,32.77961412
Tabora,Sikonge,Ipole,Idekamiso,32.771484
Tabora,Sikonge,Ipole,Ipole Kaskazini,32.734529900000005
Tabora,Sikonge,Ipole,Ipole Kati,32.7298955925
Tabora,Sikonge,Ipole,Ipole Kusini,32.72974454
Tabora,Sikonge,Ipole,Ipole Mashariki,32.73603794666667
Tabora,Sikonge,Ipole,Mabangwe,32.79151945
Tabora,Sikonge,Ipole,Makazi,32.72049659571429
Tabora,Sikonge,Ipole,Nsuva,32.74698716
Tabora,Sikonge,Ipole,Udongo Kaskazini,32.73627897
Tabora,Sikonge,Ipole,Udongo Kusini,32.73098602
Tabora,Sikonge,Ipole,Udongo Magharibi,32.73249817
Tabora,Sikonge,Ipole,Udongo Mashariki,32.73813328666667
Tabora,Sikonge,Kiloleli,Bondeni,33.00859108
Tabora,Sikonge,Kiloleli,Idara,32.976608084999995
Tabora,Sikonge,Kiloleli,Kiloleli A,32.98579839
Tabora,Sikonge,Kiloleli,Mgunga,32.88958484
Tabora,Sikonge,Kiloleli,Mlimani,33.012743619999995
Tabora,Sikonge,Kiloleli,Mtakuja,32.9288924
Tabora,Sikonge,Kiloleli,Rangwa,32.95353928
Tabora,Sikonge,Kiloleli,Songambele,32.92758378
Tabora,Sikonge,Kiloleli,Tulieni,32.95836365
Tabora,Sikonge,Kiloli,Majojolo,33.46735982
Tabora,Sikonge,Kiloli,Mikongolo,33.475062365
Tabora,Sikonge,Kiloli,Mwitikio,33.362644125
Tabora,Sikonge,Kipanga,Imalampaka,32.92464007666667
Tabora,Sikonge,Kipanga,Ipalyu,32.96805666
Tabora,Sikonge,Kipanga,Kilombelo,32.949156314999996
Tabora,Sikonge,Kipanga,Lembeli A,32.909610227499996
Tabora,Sikonge,Kipanga,Lembeli B,32.907999085
Tabora,Sikonge,Kipanga,Makumbusho,32.934777545
Tabora,Sikonge,Kipanga,Makutano,32.937735955
Tabora,Sikonge,Kipanga,Mibonompya,32.95434772666667
Tabora,Sikonge,Kipanga,Mwakitako,32.95437418
Tabora,Sikonge,Kipanga,Ukondamoyo,32.882848452000005
Tabora,Sikonge,Kipanga,Uswahilini,32.90481454
Tabora,Sikonge,Kipili,Chang`Ombe,33.93135966333333
Tabora,Sikonge,Kipili,Mkola,33.846563445
Tabora,Sikonge,Kipili,Mpandepande,33.95443061
Tabora,Sikonge,Kipili,Mtakuja,33.91831283
Tabora,Sikonge,Kipili,Mtendeni,33.84355315
Tabora,Sikonge,Kipili,Tupendane,33.90108525
Tabora,Sikonge,Kipili,Uzumbula,33.84512326
Tabora,Sikonge,Kitunda,Kapumpa,33.27034191
Tabora,Sikonge,Kitunda,Lukula,33.25519467333333
Tabora,Sikonge,Kitunda,Majengo,33.23371927
Tabora,Sikonge,Kitunda,Migembe,33.22716643
Tabora,Sikonge,Kitunda,Misheni,33.20036834
Tabora,Sikonge,Kitunda,Mkola,33.20834574
Tabora,Sikonge,Pangale,Logo,32.73687263
Tabora,Sikonge,Pangale,Pangale,32.71780636
Tabora,Sikonge,Pangale,Usesula,32.67996139
Tabora,Sikonge,Sikonge,Chang`Ombe,32.766037
Tabora,Sikonge,Sikonge,Isunda,32.67334037
Tabora,Sikonge,Sikonge,Isungilundi,32.74195522
Tabora,Sikonge,Sikonge,Isupilo B,32.76577725
Tabora,Sikonge,Sikonge,Ivunza,32.8654024
Tabora,Sikonge,Sikonge,Iyombakuzoa,32.7748748
Tabora,Sikonge,Sikonge,Iyombakuzola,32.78474301
Tabora,Sikonge,Sikonge,Kanoge,32.728232115
Tabora,Sikonge,Sikonge,Kisanga Kati,32.845159155000005
Tabora,Sikonge,Sikonge,Lulwasimba,32.80602036
Tabora,Sikonge,Sikonge,Mazinge,32.73304648
Tabora,Sikonge,Sikonge,Mbilani,32.746935178
Tabora,Sikonge,Sikonge,Misheni,32.754475033333335
Tabora,Sikonge,Sikonge,Mkolye,32.69634897
Tabora,Sikonge,Sikonge,Mlogolo Kati,32.72175497
Tabora,Sikonge,Sikonge,Mwanamkola,32.704599755000004
Tabora,Sikonge,Sikonge,Mwasawanga,32.57236339
Tabora,Sikonge,Sikonge,Ukanga,32.74486517
Tabora,Sikonge,Sikonge,Ulilwasimba,32.80029353
Tabora,Sikonge,Sikonge,Ulyanyama,32.86857083
Tabora,Sikonge,Sikonge,Usega,32.75014204
Tabora,Sikonge,Sikonge,Usupilo,32.75885374
Tabora,Sikonge,Sikonge,Usupilo A,32.770672195
Tabora,Sikonge,Sikonge,Utyatya,32.85402881
Tabora,Sikonge,Tutuo,Blockfarm,32.61115692
Tabora,Sikonge,Tutuo,Ibumba,32.55644582
Tabora,Sikonge,Tutuo,Kangeme,32.62903982
Tabora,Sikonge,Tutuo,Kazaroho,32.57934621
Tabora,Sikonge,Tutuo,Kiloleni A,32.623655505
Tabora,Sikonge,Tutuo,Kiloleni B,32.61797036
Tabora,Sikonge,Tutuo,Muungano,32.66141008
Tabora,Sikonge,Tutuo,Ntale,32.559402500000004
Tabora,Sikonge,Tutuo,Shuleni Kusini,32.67616773666666
Tabora,Sikonge,Tutuo,Utyatya,32.61187667
Tabora,Tabora Urban,Chemchem,Makungu,32.80366327
Tabora,Tabora Urban,Chemchem,Skanda,32.79948227
Tabora,Tabora Urban,Chemchem,Sokoni,32.80100190666666
Tabora,Tabora Urban,Chemchem,Umoja,32.798411535
Tabora,Tabora Urban,Gongoni,Milanzi,32.80198825
Tabora,Tabora Urban,Gongoni,Singo,32.80499748
Tabora,Tabora Urban,Ipuli,Maili Tano,32.85789164
Tabora,Tabora Urban,Ipuli,Majengo,32.834909585
Tabora,Tabora Urban,Isevya,Azimio,32.82246647
Tabora,Tabora Urban,Isevya,Bombamzinga,32.818830445
Tabora,Tabora Urban,Itetemia,Igombanilo,32.75256958
Tabora,Tabora Urban,Itetemia,Imalauduki,32.71110001
Tabora,Tabora Urban,Itetemia,Isukamaela,32.7736362
Tabora,Tabora Urban,Itetemia,Itetemia,32.79033145
Tabora,Tabora Urban,Itetemia,Kikundi,32.73507408
Tabora,Tabora Urban,Itetemia,Kipalapala Kaskazini,32.794936824000004
Tabora,Tabora Urban,Itetemia,Kipalapala Kati,32.79342089
Tabora,Tabora Urban,Itetemia,Kipalapala Magharibi,32.78986509
Tabora,Tabora Urban,Itetemia,Kipalapala Mashariki,32.79356897
Tabora,Tabora Urban,Itetemia,Kwihala,32.782625425
Tabora,Tabora Urban,Itetemia,Mtakuja Magharibi,32.744981525
Tabora,Tabora Urban,Itetemia,Mtakuja Mashariki,32.75759993
Tabora,Tabora Urban,Itetemia,Mtalikwa,32.75567894
Tabora,Tabora Urban,Itetemia,Ntalikwa,32.736561980000005
Tabora,Tabora Urban,Itetemia,Shimo La Udongo,32.717754404999994
Tabora,Tabora Urban,Itetemia,Usenge,32.74754291
Tabora,Tabora Urban,Itonjanda,Ifucha Kati,32.93633195
Tabora,Tabora Urban,Itonjanda,Itonjanda,32.955519925
Tabora,Tabora Urban,Itonjanda,Manoleo,32.92791785666667
Tabora,Tabora Urban,Itonjanda,Miziwaziwa,32.92025629
Tabora,Tabora Urban,Itonjanda,Ugundu,32.94458728
Tabora,Tabora Urban,Kakola,Itungulu,32.822092036
Tabora,Tabora Urban,Kakola,Kakola,32.837363429999996
Tabora,Tabora Urban,Kakola,Magoweko,32.7978949925
Tabora,Tabora Urban,Kakola,Utananta,32.84035309
Tabora,Tabora Urban,Kalunde,Brockfarm,32.644706055
Tabora,Tabora Urban,Kalunde,Izimbili,32.72609264
Tabora,Tabora Urban,Kalunde,Kalunde,32.69990775
Tabora,Tabora Urban,Kalunde,Msangi,32.659570265
Tabora,Tabora Urban,Kalunde,Upimbili,32.75675338
Tabora,Tabora Urban,Kalunde,Uwiga,32.74813767
Tabora,Tabora Urban,Kanyenye,Kanisani,32.80679557
Tabora,Tabora Urban,Kanyenye,Madrasa,32.80730511
Tabora,Tabora Urban,Kanyenye,Msikitini,32.80359569
Tabora,Tabora Urban,Kanyenye,Veta,32.809343479999995
Tabora,Tabora Urban,Kiloleni,Ghana,32.80995435
Tabora,Tabora Urban,Kiloleni,Makongolo,32.81357934
Tabora,Tabora Urban,Kiloleni,Mtakuja,32.80966155
Tabora,Tabora Urban,Kitete,Kariakoo,32.81458265
Tabora,Tabora Urban,Malolo,Mtakuja,32.75580553333333
Tabora,Tabora Urban,Malolo,Urban Kota,32.78715399
Tabora,Tabora Urban,Mbugani,Kazaroho,32.79325322
Tabora,Tabora Urban,Misha,Igambilo Kati,32.725527025
Tabora,Tabora Urban,Misha,Igombe One,32.74773348666667
Tabora,Tabora Urban,Misha,Ilobi,32.74587077333333
Tabora,Tabora Urban,Misha,Ilobo,32.74308761
Tabora,Tabora Urban,Misha,Kabila Kati,32.764589406666666
Tabora,Tabora Urban,Misha,Kagera,32.744194405
Tabora,Tabora Urban,Misha,Kigombe,32.78242478999999
Tabora,Tabora Urban,Misha,Masagala Kati,32.80144683
Tabora,Tabora Urban,Misha,Mirambo,32.763708623333336
Tabora,Tabora Urban,Misha,Misha Kati,32.7720258675
Tabora,Tabora Urban,Misha,Ugawe A,32.772356
Tabora,Tabora Urban,Misha,Ugawe B,32.76888641
Tabora,Tabora Urban,Ndevelwa,Ibasa,32.9577887
Tabora,Tabora Urban,Ndevelwa,Inala One,32.91329105
Tabora,Tabora Urban,Ndevelwa,Itulu,32.85653399
Tabora,Tabora Urban,Ndevelwa,Mishagiwela,32.89252143666667
Tabora,Tabora Urban,Ndevelwa,Mishegiwela,32.88386562
Tabora,Tabora Urban,Ndevelwa,Shaurimoyo,32.93506983
Tabora,Tabora Urban,Ng'ambo,Masempele,32.80384986
Tabora,Tabora Urban,Ng'ambo,Sokoni,32.80426066
Tabora,Tabora Urban,Ng'ambo,Tukutuku,32.80416173
Tabora,Tabora Urban,Tambukareli,Mabatini,32.798214130000005
Tabora,Tabora Urban,Tumbi,Igagala,32.69577323
Tabora,Tabora Urban,Tumbi,Kipela Kaskazini,32.69666312
Tabora,Tabora Urban,Tumbi,Kipela Kusini,32.68060043
Tabora,Tabora Urban,Tumbi,Mtema,32.69727012
Tabora,Tabora Urban,Tumbi,Sokoine,32.66027103
Tabora,Tabora Urban,Tumbi,Tumbi Kibaoni,32.693352195
Tabora,Tabora Urban,Uyui,Igembensau,32.8612167
Tabora,Tabora Urban,Uyui,Imalamihayo -Center,32.88314416
Tabora,Tabora Urban,Uyui,Kakulungu,32.82304907
Tabora,Tabora Urban,Uyui,Maendeleo,32.8328152
Tabora,Urambo,Ichemba,Ichemba,32.349123993333336
Tabora,Urambo,Ichemba,Nhwande,32.38546647
Tabora,Urambo,Ichemba,Usigara,32.31199078
Tabora,Urambo,Igalala,Imalampaka,31.74490027
Tabora,Urambo,Igalala,Kamsekwa,31.69372062
Tabora,Urambo,Igalala,Kazanaupate,31.59324629
Tabora,Urambo,Igalala,Mpwaga,31.68178501
Tabora,Urambo,Igalala,Namba Sita,31.62744963
Tabora,Urambo,Igombe Mkulu,58 B,32.25438195
Tabora,Urambo,Igombe Mkulu,60,32.24476287
Tabora,Urambo,Igombe Mkulu,61 A,32.25132007
Tabora,Urambo,Igombe Mkulu,61 B,32.243565270000005
Tabora,Urambo,Igombe Mkulu,61B,32.24341293
Tabora,Urambo,Igombe Mkulu,62,32.25477937
Tabora,Urambo,Igombe Mkulu,63,32.26119045
Tabora,Urambo,Igombe Mkulu,Barabara 60,32.26575077
Tabora,Urambo,Imalamakoye,Imalamakoye B,32.071506570000004
Tabora,Urambo,Imalamakoye,Imalamakoye C,32.0865969225
Tabora,Urambo,Imalamakoye,Imalamakoye D,32.10828386
Tabora,Urambo,Imalamakoye,Itebulanda,32.08526466
Tabora,Urambo,Imalamakoye,Kamigembya,32.14832096
Tabora,Urambo,Imalamakoye,Kanoge,32.08314515
Tabora,Urambo,Imalamakoye,Machemba,32.04482543
Tabora,Urambo,Imalamakoye,Mafengi,32.080164175
Tabora,Urambo,Imalamakoye,Mifugoni,32.08761147
Tabora,Urambo,Imalamakoye,Mlimani,32.08794167666667
Tabora,Urambo,Itundu,Geradi,32.1493162
Tabora,Urambo,Itundu,Ilani,32.17392964
Tabora,Urambo,Itundu,Ilani B,32.1612752
Tabora,Urambo,Itundu,Iorelo,32.15612284
Tabora,Urambo,Itundu,Itundu Barabarani,32.15825912
Tabora,Urambo,Itundu,Kitete,32.1884163
Tabora,Urambo,Itundu,Matwiga,32.13724436
Tabora,Urambo,Itundu,Mpigu,32.178359855
Tabora,Urambo,Itundu,Mpigwa,32.17260005
Tabora,Urambo,Itundu,Ulasa B,32.10188973
Tabora,Urambo,Itundu,Wema A,32.13630109
Tabora,Urambo,Kaliua,Kaliua Magharibi,31.79153441
Tabora,Urambo,Kaliua,Kasingu Kati,31.80343554
Tabora,Urambo,Kaliua,Kasisi,31.76791004
Tabora,Urambo,Kaliua,Maebdeleo,31.79745682
Tabora,Urambo,Kaliua,Maendeleo,31.79596072
Tabora,Urambo,Kaliua,Mandela,31.79395719
Tabora,Urambo,Kaliua,Muungano,31.73276816
Tabora,Urambo,Kaliua,Mwangaza,31.79610713
Tabora,Urambo,Kaliua,Mwongozo,31.735134925
Tabora,Urambo,Kaliua,Umoja,31.80091238333333
Tabora,Urambo,Kanindo,22B,32.13861583
Tabora,Urambo,Kanindo,23B,32.13683469
Tabora,Urambo,Kanindo,24B,32.12661063
Tabora,Urambo,Kanindo,30,32.14324545
Tabora,Urambo,Kanindo,43,32.07360451
Tabora,Urambo,Kanindo,44,32.08618048333333
Tabora,Urambo,Kanindo,45,32.08512885
Tabora,Urambo,Kanindo,47,32.09046373
Tabora,Urambo,Kanindo,48,32.0801495
Tabora,Urambo,Kanindo,49,32.08471844
Tabora,Urambo,Kanindo,Maendeleo,32.083902135
Tabora,Urambo,Kanindo,Majengo,32.07537172
Tabora,Urambo,Kanindo,Mapinduzi,32.13328762
Tabora,Urambo,Kanindo,Milambo,32.00920235
Tabora,Urambo,Kapilula,Elimu,32.10971736
Tabora,Urambo,Kashishi,Bulinda,32.32306937
Tabora,Urambo,Kashishi,Busondi,32.27724942
Tabora,Urambo,Kashishi,Iyombo,32.46183466
Tabora,Urambo,Kashishi,Kagera A,32.42424064
Tabora,Urambo,Kashishi,Kandwanshimba B,32.36350865
Tabora,Urambo,Kashishi,Kashishi Magharibi,32.38002833
Tabora,Urambo,Kashishi,Kashishi Mashariki,32.38664908
Tabora,Urambo,Kashishi,Kawe,32.42286529
Tabora,Urambo,Kashishi,Kilanamagira,32.38492054
Tabora,Urambo,Kashishi,Kiligi,32.23188015
Tabora,Urambo,Kashishi,Kilimani,32.24635942
Tabora,Urambo,Kashishi,Kinamalagira,32.39736268
Tabora,Urambo,Kashishi,King'Wangoko,32.24093828
Tabora,Urambo,Kashishi,Lugukwa,32.33048249
Tabora,Urambo,Kashishi,Majengo,32.26904664
Tabora,Urambo,Kashishi,Malinga,32.3197707
Tabora,Urambo,Kashishi,Malinga B,32.31428066
Tabora,Urambo,Kashishi,Mhulimbi,32.34267228
Tabora,Urambo,Kashishi,Miluli B,32.23428751
Tabora,Urambo,Kashishi,Muliamitumbi,32.33436502
Tabora,Urambo,Kashishi,Nyambula,32.45290293
Tabora,Urambo,Kashishi,Rugukwa,32.34500775
Tabora,Urambo,Kashishi,Sasu A,32.324284595
Tabora,Urambo,Kashishi,Shikule A,32.3095555
Tabora,Urambo,Kashishi,Shikule B,32.2750433
Tabora,Urambo,Kashishi,Shindeli,32.28026092
Tabora,Urambo,Kashishi,Shininga,32.221333154999996
Tabora,Urambo,Kashishi,Shitenge,32.25356831
Tabora,Urambo,Kashishi,Toloma,32.3582774
Tabora,Urambo,Kashishi,Ugundu,32.40246532
Tabora,Urambo,Kashishi,Ukungura,32.35615398
Tabora,Urambo,Kashishi,Upandya,32.34492416
Tabora,Urambo,Kashishi,Usule,32.36349898
Tabora,Urambo,Kashishi,Wendele,32.45167934
Tabora,Urambo,Kazaroho,Berlingi,31.89800935
Tabora,Urambo,Kazaroho,Chemkeni Center,31.85945968
Tabora,Urambo,Kazaroho,Imalamihayo,31.862598155
Tabora,Urambo,Kazaroho,Imalamihayo B,31.85517658
Tabora,Urambo,Kazaroho,Imalampaka,31.89844682
Tabora,Urambo,Kazaroho,K,32.01019613
Tabora,Urambo,Kazaroho,Kazaroho Magharibi,31.84898544
Tabora,Urambo,Kazaroho,Kazaroho Mashariki,31.853022263333333
Tabora,Urambo,Kazaroho,Twendepamoja,31.90270922
Tabora,Urambo,Kazaroho,Usimba A,31.921706344999997
Tabora,Urambo,Kazaroho,Usimba C,31.92615582
Tabora,Urambo,Kazaroho,Usimba D,31.93158941
Tabora,Urambo,Kiloleni,Kalembela,32.29043041
Tabora,Urambo,Kiloleni,Kiloleni,32.31307301
Tabora,Urambo,Kiloleni,Kiloleni A,32.31347579
Tabora,Urambo,Kiloleni,Majengo,32.36203252
Tabora,Urambo,Kiloleni,Mapambano,32.356819765
Tabora,Urambo,Kiloleni,Mwinyi,32.245890020000004
Tabora,Urambo,Milambo,18,32.13479975
Tabora,Urambo,Milambo,19,32.12654600333334
Tabora,Urambo,Milambo,20,32.10616542
Tabora,Urambo,Milambo,42,32.0941674
Tabora,Urambo,Milambo,52 A,32.20217028
Tabora,Urambo,Milambo,53 A,32.208114570000006
Tabora,Urambo,Milambo,53 B,32.21679158
Tabora,Urambo,Milambo,54,32.220418620000004
Tabora,Urambo,Milambo,Barabara 1A,32.26519061
Tabora,Urambo,Milambo,Barabara 1B,32.26080806
Tabora,Urambo,Milambo,Barabara 3B,32.23993234
Tabora,Urambo,Milambo,Barabara 3C,32.22322249
Tabora,Urambo,Milambo,Barabara 4,32.23992891
Tabora,Urambo,Milambo,Barabara 5,32.22321477
Tabora,Urambo,Milambo,Barabara 5A,32.22316181
Tabora,Urambo,Milambo,Barabara 6,32.22245185
Tabora,Urambo,Milambo,Barabara 6B,32.20297294
Tabora,Urambo,Milambo,Barabara 8,32.19868694
Tabora,Urambo,Milambo,Barabara 9,32.18971874
Tabora,Urambo,Milambo,Usonga,32.07523659
Tabora,Urambo,Muungano,Kalemela A,32.05752894
Tabora,Urambo,Muungano,Kalemela B,32.03860847
Tabora,Urambo,Muungano,Kalemela B Kati,32.0467378
Tabora,Urambo,Muungano,Kasela D,31.99768066
Tabora,Urambo,Muungano,Magharibi A,32.038986985
Tabora,Urambo,Muungano,Magharibi B,32.01641004
Tabora,Urambo,Muungano,Mashariki A,32.05634803
Tabora,Urambo,Muungano,Mtakuja,32.18223011
Tabora,Urambo,Muungano,Mtukula,32.14713294
Tabora,Urambo,Muungano,Muungano B,32.15094969
Tabora,Urambo,Muungano,Uswahilini,32.13405214333333
Tabora,Urambo,Muungano,Uyogo D,31.97889815
