region,lga,ward,subvillage,population_imputed_subvillage
Tanga,Kilindi,Msanja,Kwenjeleka,1.0
Tanga,Kilindi,Msanja,Mgera,1.0
Tanga,Kilindi,Msanja,Misufini,1.0
Tanga,Kilindi,Msanja,Mzungu Wa Sala,1.0
Tanga,Kilindi,Msanja,Regeza Mwendo,1.0
Tanga,Kilindi,Mvungwe,Chanika,1040.0
Tanga,Kilindi,Mvungwe,Gereza,1.0
Tanga,Kilindi,Mvungwe,Hoza,425.0
Tanga,Kilindi,Mvungwe,Kisusu,2285.3333333333335
Tanga,Kilindi,Mvungwe,Kiwanja Ndege,600.5
Tanga,Kilindi,Mvungwe,Kwa Mtaazi,427.5
Tanga,Kilindi,Mvungwe,Kwediteri,1000.0
Tanga,Kilindi,Mvungwe,Madukani,3071.0
Tanga,Kilindi,Mvungwe,Majengo,1.0
Tanga,Kilindi,Mvungwe,Mandela,950.0
Tanga,Kilindi,Mvungwe,Mnadani,1.0
Tanga,Kilindi,Mvungwe,Mteke,440.0
Tanga,Kilindi,Mvungwe,Ramba,1.0
Tanga,Kilindi,Mvungwe,Siki,1.0
Tanga,Kilindi,Mvungwe,Tuliani,190.5
Tanga,Kilindi,Negero,Kwedikwazu,1.0
Tanga,Kilindi,Negero,Madiga,1.0
Tanga,Kilindi,Pangwi,Ilangala,1.0
Tanga,Kilindi,Pangwi,Rubashi,1.0
Tanga,Kilindi,Saunyi,Korongo,1516.0
Tanga,Kilindi,Saunyi,Rempapa,705.0
Tanga,Korogwe,Bungu,Bungu Mission,133.33333333333334
Tanga,Korogwe,Bungu,Bungukaya,200.0
Tanga,Korogwe,Bungu,Gale,230.2
Tanga,Korogwe,Bungu,Kibaoni,200.0
Tanga,Korogwe,Bungu,Kilole,400.0
Tanga,Korogwe,Bungu,Kivilu,250.0
Tanga,Korogwe,Bungu,Kwakaro,500.0
Tanga,Korogwe,Bungu,Kwamagoda,250.0
Tanga,Korogwe,Bungu,Kwebago,250.0
Tanga,Korogwe,Bungu,Kwebanda,1.0
Tanga,Korogwe,Bungu,Kwemadanga,100.0
Tanga,Korogwe,Bungu,Kwemulazi,250.0
Tanga,Korogwe,Bungu,Kwesoso,200.0
Tanga,Korogwe,Bungu,Lushewa,150.0
Tanga,Korogwe,Bungu,Mangika,300.0
Tanga,Korogwe,Bungu,Mbuli,150.0
Tanga,Korogwe,Bungu,Mheza,400.0
Tanga,Korogwe,Bungu,Mission,150.0
Tanga,Korogwe,Bungu,Mlama,700.0
Tanga,Korogwe,Bungu,Mlungui,375.0
Tanga,Korogwe,Bungu,Mwane,150.0
Tanga,Korogwe,Bungu,Nkwamba,250.0
Tanga,Korogwe,Bungu,Pakai,200.0
Tanga,Korogwe,Bungu,Shule,600.0
Tanga,Korogwe,Chekelei,Bombani,1000.0
Tanga,Korogwe,Chekelei,Kwamkole,500.0
Tanga,Korogwe,Chekelei,Mikoleni,3000.0
Tanga,Korogwe,Chekelei,Misufini,350.0
Tanga,Korogwe,Chekelei,Mkwajuni,250.0
Tanga,Korogwe,Chekelei,Mng'Aza,300.0
Tanga,Korogwe,Chekelei,Mwivano,300.0
Tanga,Korogwe,Chekelei,Ngomeni,350.0
Tanga,Korogwe,Dindira,Kinyamankaa,350.0
Tanga,Korogwe,Dindira,Kwemdimu,350.0
Tanga,Korogwe,Dindira,Kwemishiwi,500.0
Tanga,Korogwe,Dindira,Kwemng'Weng'We,183.33333333333334
Tanga,Korogwe,Dindira,Madukani,475.0
Tanga,Korogwe,Dindira,Manka,500.0
Tanga,Korogwe,Dindira,Nkwanba,300.0
Tanga,Korogwe,Dindira,Zahanati,383.3333333333333
Tanga,Korogwe,Kerenge,Antakae,288.0
Tanga,Korogwe,Kerenge,Kibandaukindu,425.0
Tanga,Korogwe,Kerenge,Kibundai,200.0
Tanga,Korogwe,Kerenge,Kilole,195.0
Tanga,Korogwe,Kerenge,Kwaduri,300.0
Tanga,Korogwe,Kerenge,Kweputu,58.666666666666664
Tanga,Korogwe,Kerenge,Lusanga,107.5
Tanga,Korogwe,Kerenge,Magunga,200.0
Tanga,Korogwe,Kerenge,Mfunte,260.0
Tanga,Korogwe,Kerenge,Miembeni,700.0
Tanga,Korogwe,Kerenge,Migombani,340.0
Tanga,Korogwe,Kerenge,Shauri,550.0
Tanga,Korogwe,Kerenge,Shule,400.0
Tanga,Korogwe,Kerenge,Songea,600.0
Tanga,Korogwe,Kerenge,Turiani,513.0
Tanga,Korogwe,Kizara,Dukani,225.0
Tanga,Korogwe,Kizara,Foroforo,700.0
Tanga,Korogwe,Kizara,Kambini,110.0
Tanga,Korogwe,Kizara,Kiwanda,40.0
Tanga,Korogwe,Kizara,Kumba,300.0
Tanga,Korogwe,Kizara,Kwamkole,200.0
Tanga,Korogwe,Kizara,Magogoni,250.0
Tanga,Korogwe,Kizara,Masanga,800.0
Tanga,Korogwe,Kizara,Mbwegu,250.0
Tanga,Korogwe,Kizara,Misufini A,250.0
Tanga,Korogwe,Korogwe,Chang'Ombe,200.0
Tanga,Korogwe,Korogwe,Gharani,360.0
Tanga,Korogwe,Korogwe,Kwakombo Shule,254.0
Tanga,Korogwe,Korogwe,Kwakombo Shuleni,350.0
Tanga,Korogwe,Korogwe,Kwamdulu,1930.0
Tanga,Korogwe,Korogwe,Kwanduli,306.0
Tanga,Korogwe,Korogwe,Manzese,1000.0
Tanga,Korogwe,Kwagunda,Fumbo,700.0
Tanga,Korogwe,Kwagunda,Katindu,500.0
Tanga,Korogwe,Kwagunda,Kitopeni,300.0
Tanga,Korogwe,Kwagunda,Kiwanjani,656.5
Tanga,Korogwe,Kwagunda,Lusanga,500.0
Tanga,Korogwe,Kwagunda,Majengo,125.0
Tanga,Korogwe,Kwagunda,Masimbani,800.0
Tanga,Korogwe,Kwagunda,Michungwani,1100.0
Tanga,Korogwe,Kwagunda,Misufini,650.0
Tanga,Korogwe,Kwagunda,Mkwajuni,325.0
Tanga,Korogwe,Kwagunda,Posta,800.0
Tanga,Korogwe,Kwagunda,Songea,250.0
Tanga,Korogwe,Kwamndolwa,Batini,705.0
Tanga,Korogwe,Kwamndolwa,Goo,624.0
Tanga,Korogwe,Kwamndolwa,Jitengeni,234.0
Tanga,Korogwe,Kwamndolwa,Kwamwigwa,320.0
Tanga,Korogwe,Kwamndolwa,Kwasabuza,633.5
Tanga,Korogwe,Kwamndolwa,Kwasandege,629.0
Tanga,Korogwe,Kwamndolwa,Lwengera Darajan,470.0
Tanga,Korogwe,Kwamndolwa,Majengo,592.0
Tanga,Korogwe,Kwamndolwa,Mkungu Mizeni,155.0
Tanga,Korogwe,Kwamndolwa,Mnadani,231.0
Tanga,Korogwe,Kwamndolwa,Muembeni,1.0
Tanga,Korogwe,Kwamndolwa,Mvuleni,242.0
Tanga,Korogwe,Kwamndolwa,Senta,718.0
Tanga,Korogwe,Lutindi,Betania,700.0
Tanga,Korogwe,Lutindi,Kialilo,250.0
Tanga,Korogwe,Magoma,Alhamisi,6.0
Tanga,Korogwe,Magoma,Ccm,1.0
Tanga,Korogwe,Magoma,Kati,233.33333333333334
Tanga,Korogwe,Magoma,Kibaoni,350.0
Tanga,Korogwe,Magoma,Kimunyu,250.0
Tanga,Korogwe,Magoma,Kinondo,173.33333333333334
Tanga,Korogwe,Magoma,Kwa Wapare,150.0
Tanga,Korogwe,Magoma,Kwabugi,200.0
Tanga,Korogwe,Magoma,Makangara,35.0
Tanga,Korogwe,Magoma,Mbuyu,70.0
Tanga,Korogwe,Magoma,Mkwajuni,257.75
Tanga,Korogwe,Magoma,Mkwakwani,700.0
Tanga,Korogwe,Magoma,Msikitini,70.0
Tanga,Korogwe,Magoma,Nazaleti Shule,1.0
Tanga,Korogwe,Magoma,Pemba,291.14285714285717
Tanga,Korogwe,Magoma,Sekioga,100.0
Tanga,Korogwe,Magoma,Shaulimoyo,700.0
Tanga,Korogwe,Magoma,Stand,400.0
Tanga,Korogwe,Magoma,Uzunguni,150.0
Tanga,Korogwe,Makuyuni,Chang'Ombe,700.0
Tanga,Korogwe,Makuyuni,Gudisheni,500.0
Tanga,Korogwe,Makuyuni,Jitengeni,250.0
Tanga,Korogwe,Makuyuni,Lamu Mwanzo,290.0
Tanga,Korogwe,Makuyuni,Madukani,150.0
Tanga,Korogwe,Makuyuni,Makaburini,1.0
Tanga,Korogwe,Makuyuni,Mapinduzi,300.0
Tanga,Korogwe,Makuyuni,Maurui Rutuba,1.0
Tanga,Korogwe,Makuyuni,Mbwewe,100.0
Tanga,Korogwe,Makuyuni,Miembeni,250.0
Tanga,Korogwe,Makuyuni,Mjini,300.0
Tanga,Korogwe,Makuyuni,Mkwajuni,150.0
Tanga,Korogwe,Makuyuni,Mkwakwani,1000.0
Tanga,Korogwe,Makuyuni,Mlimani,300.0
Tanga,Korogwe,Makuyuni,Mtakuja,200.0
Tanga,Korogwe,Makuyuni,Relini,200.0
Tanga,Korogwe,Makuyuni,Shule,787.75
Tanga,Korogwe,Makuyuni,Sokoni,400.0
Tanga,Korogwe,Makuyuni,Songea,150.0
Tanga,Korogwe,Mashewa,Barabaranyoka,100.0
Tanga,Korogwe,Mashewa,Kalalani Kati,350.0
Tanga,Korogwe,Mashewa,Kigungunoto,80.0
Tanga,Korogwe,Mashewa,Kulasi Majengo,900.0
Tanga,Korogwe,Mashewa,Kumba Niembeni,800.0
Tanga,Korogwe,Mashewa,Kwemjakwezi,305.0
Tanga,Korogwe,Mashewa,Madukani,1500.0
Tanga,Korogwe,Mashewa,Mkwajunu,800.0
Tanga,Korogwe,Mashewa,Pida,150.0
Tanga,Korogwe,Mazinde,Balangai,230.0
Tanga,Korogwe,Mazinde,Fanyanyai,166.66666666666666
Tanga,Korogwe,Mazinde,Gundi,150.0
Tanga,Korogwe,Mazinde,Hulleni,400.0
Tanga,Korogwe,Mazinde,Kasiga,150.0
Tanga,Korogwe,Mazinde,Kimunyu,450.0
Tanga,Korogwe,Mazinde,Kisiwani,800.0
Tanga,Korogwe,Mazinde,Kisiwani Chini,400.0
Tanga,Korogwe,Mazinde,Kisiwani Juu,300.0
Tanga,Korogwe,Mazinde,Kiwanjani,200.0
Tanga,Korogwe,Mazinde,Kizara,100.0
Tanga,Korogwe,Mazinde,Kwasasu,50.0
Tanga,Korogwe,Mazinde,Kwemshinga,100.0
Tanga,Korogwe,Mazinde,Langoni,268.0
Tanga,Korogwe,Mazinde,Machinjioni,100.0
Tanga,Korogwe,Mazinde,Magila-A,250.0
Tanga,Korogwe,Mazinde,Majengo,200.0
Tanga,Korogwe,Mazinde,Mazinde Antakae,300.0
Tanga,Korogwe,Mazinde,Mazinde Sokoni,100.0
Tanga,Korogwe,Mazinde,Mgelema,80.0
Tanga,Korogwe,Mazinde,Mgelema B,150.0
Tanga,Korogwe,Mazinde,Migombani,116.25
Tanga,Korogwe,Mazinde,Miongo,275.0
Tanga,Korogwe,Mazinde,Misufini,100.0
Tanga,Korogwe,Mazinde,Ofisini,400.0
Tanga,Korogwe,Mazinde,Shule,180.0
Tanga,Korogwe,Mazinde,Shuleni,350.0
Tanga,Korogwe,Mazinde,Sokoni,250.0
Tanga,Korogwe,Mazinde,Wafugaji,400.0
Tanga,Korogwe,Mkalamo,Batoni,376.6666666666667
Tanga,Korogwe,Mkalamo,Kambini,1200.0
Tanga,Korogwe,Mkalamo,Kwamsondo,400.0
Tanga,Korogwe,Mkalamo,Kweisasa,600.0
Tanga,Korogwe,Mkalamo,Mabula,100.0
Tanga,Korogwe,Mkalamo,Mashine,266.25
Tanga,Korogwe,Mkalamo,Masimbani,400.0
Tanga,Korogwe,Mkalamo,Mhandeni,500.0
Tanga,Korogwe,Mkalamo,Mhando,675.0
Tanga,Korogwe,Mkalamo,Mkalamo,240.0
Tanga,Korogwe,Mkalamo,Msufinni,50.0
Tanga,Korogwe,Mkalamo,Nganyange,150.0
Tanga,Korogwe,Mkalamo,Shule,250.0
Tanga,Korogwe,Mkalamo,Uhuru,250.0
Tanga,Korogwe,Mkalamo,Uziguani,325.0
Tanga,Korogwe,Mkomazi,Hospitali,252.0
Tanga,Korogwe,Mkomazi,Kibaoni A,150.0
Tanga,Korogwe,Mkomazi,Kijijini,166.66666666666666
Tanga,Korogwe,Mkomazi,Majengo,400.0
Tanga,Korogwe,Mkomazi,Masaini,80.0
Tanga,Korogwe,Mkomazi,Mkameni,325.0
Tanga,Korogwe,Mkomazi,Shule,440.0
Tanga,Korogwe,Mkomazi,Upareni,400.0
Tanga,Korogwe,Mnyuzi,Changalawe,100.0
Tanga,Korogwe,Mnyuzi,Darajani,92.5
Tanga,Korogwe,Mnyuzi,Gezaulole,250.0
Tanga,Korogwe,Mnyuzi,Kambini,120.0
Tanga,Korogwe,Mnyuzi,Kibaoni,338.3333333333333
Tanga,Korogwe,Mnyuzi,Kichangani,900.0
Tanga,Korogwe,Mnyuzi,Kwaboli,1.0
Tanga,Korogwe,Mnyuzi,Kwasalukindo,75.0
Tanga,Korogwe,Mnyuzi,Majani Mapana,758.3333333333334
Tanga,Korogwe,Mnyuzi,Makokotoni,850.0
Tanga,Korogwe,Mnyuzi,Mbomani,310.0
Tanga,Korogwe,Mnyuzi,Miembeni,253.0
Tanga,Korogwe,Mnyuzi,Misheni,700.0
Tanga,Korogwe,Mnyuzi,Misufini,70.0
Tanga,Korogwe,Mnyuzi,Msikitini,60.0
Tanga,Korogwe,Mnyuzi,Shimoni,600.0
Tanga,Korogwe,Mnyuzi,Shule,600.0
Tanga,Korogwe,Mnyuzi,Sisi Kwa Sisi,300.0
Tanga,Korogwe,Mnyuzi,Station,800.0
Tanga,Korogwe,Mombo,Fune,75.0
Tanga,Korogwe,Mombo,Jitengeni,250.0
Tanga,Korogwe,Mombo,Jitengeni A,250.0
Tanga,Korogwe,Mombo,Jitengeni B,350.0
Tanga,Korogwe,Mombo,Kibaoni,283.3333333333333
Tanga,Korogwe,Mombo,Kikwazo,333.3333333333333
Tanga,Korogwe,Mombo,Kwamgogo,400.0
Tanga,Korogwe,Mombo,Mafuriko,300.0
Tanga,Korogwe,Mombo,Majengo,150.0
Tanga,Korogwe,Mombo,Majengo Mapya,55.0
Tanga,Korogwe,Mombo,Makolakanga,13.0
Tanga,Korogwe,Mombo,Masimbani,250.0
Tanga,Korogwe,Mombo,Mboguiyola,100.0
Tanga,Korogwe,Mombo,Misajini,233.33333333333334
Tanga,Korogwe,Mombo,Mlembule,212.5
Tanga,Korogwe,Mombo,Mwelia,350.0
Tanga,Korogwe,Mombo,Songea,225.0
Tanga,Korogwe,Msambiazi,Kwammbo,1056.0
Tanga,Korogwe,Msambiazi,Kwangumia,206.0
Tanga,Korogwe,Msambiazi,Makwei Mvuleni,120.0
Tanga,Korogwe,Msambiazi,Mankole,450.0
Tanga,Korogwe,Msambiazi,Misengoni,250.0
Tanga,Korogwe,Msambiazi,Msambiazi,1161.5
Tanga,Korogwe,Msambiazi,Shemsanga,496.0
Tanga,Korogwe,Msambiazi,Shuleni,759.0
Tanga,Korogwe,Ngombezi,Kilindini,47.5
Tanga,Korogwe,Ngombezi,Michungwani,385.0
Tanga,Korogwe,Ngombezi,Ngombezi,60.4
Tanga,Korogwe,Ngombezi,Pasua,42.5
Tanga,Korogwe,Vugiri,Kwaungo,650.0
Tanga,Korogwe,Vugiri,Misufini,100.0
Tanga,Korogwe,Vugiri,Msikitini,600.0
Tanga,Korogwe,Vugiri,Sinai,300.0
Tanga,Lushoto,Bumbuli,Betania,1.0
Tanga,Lushoto,Bumbuli,Betfage,1.0
Tanga,Lushoto,Bumbuli,Bushi Kwetongo,1.0
Tanga,Lushoto,Bumbuli,Galambo,1.0
Tanga,Lushoto,Bumbuli,Madukani,1.0
Tanga,Lushoto,Bumbuli,Mbokoi Kaya,1.0
Tanga,Lushoto,Bumbuli,Nazareti,1.0
Tanga,Lushoto,Bumbuli,Salem,1.0
Tanga,Lushoto,Bumbuli,Ugunga,1.0
Tanga,Lushoto,Funta,Funta,1.0
Tanga,Lushoto,Funta,Kidum,1.0
Tanga,Lushoto,Funta,Kishewa,1.0
Tanga,Lushoto,Funta,Madum,1.0
Tanga,Lushoto,Funta,Mamboleo,1.0
Tanga,Lushoto,Funta,Mlola Chini,1.0
Tanga,Lushoto,Funta,Ngogho,1.0
Tanga,Lushoto,Funta,Zimbili,1.0
Tanga,Lushoto,Gare,Handei,1.0
Tanga,Lushoto,Gare,Kwemalui,1.0
Tanga,Lushoto,Gare,Kwemchaku,1.0
Tanga,Lushoto,Gare,Kwemdim,1.0
Tanga,Lushoto,Gare,Makanka,1.0
Tanga,Lushoto,Gare,Mshaghashu,1.0
Tanga,Lushoto,Gare,Mvumoi,1.0
Tanga,Lushoto,Gare,Ndekewe,1.0
Tanga,Lushoto,Gare,Tongoi,1.0
Tanga,Lushoto,Gare,Umoja,1.0
Tanga,Lushoto,Hemtoye,Bombo Chini,1.0
Tanga,Lushoto,Hemtoye,Bombo Juu,1.0
Tanga,Lushoto,Hemtoye,Kisiwani,1.0
Tanga,Lushoto,Hemtoye,Komaogwe,1.0
Tanga,Lushoto,Hemtoye,Kwemishae,1.0
Tanga,Lushoto,Hemtoye,Masamio,1.0
Tanga,Lushoto,Hemtoye,Nkaloi,1.0
Tanga,Lushoto,Kwai,Bandi,1.0
Tanga,Lushoto,Kwai,Dindila,1.0
Tanga,Lushoto,Kwai,Gezaulole,1.0
Tanga,Lushoto,Kwai,Kimunyu,1.0
Tanga,Lushoto,Kwai,Kionwa,1.0
Tanga,Lushoto,Kwai,Kwaboli,1.0
Tanga,Lushoto,Kwai,Kwebua A,1.0
Tanga,Lushoto,Kwai,Kwelugogo,1.0
Tanga,Lushoto,Kwai,Kwemakame,1.0
Tanga,Lushoto,Kwai,Kwemkangala,1.0
Tanga,Lushoto,Kwai,Kweshiu,1.0
Tanga,Lushoto,Kwai,Kwevumo,1.0
Tanga,Lushoto,Kwai,Luago,1.0
Tanga,Lushoto,Kwai,Lwanilo,1.0
Tanga,Lushoto,Kwai,Mgelema A,1.0
Tanga,Lushoto,Kwai,Mgelema B,1.0
Tanga,Lushoto,Kwai,Mgosigwa,1.0
Tanga,Lushoto,Kwai,Mhande,1.0
Tanga,Lushoto,Kwai,Migambo,1.0
Tanga,Lushoto,Kwai,Mkuzi,1.0
Tanga,Lushoto,Kwai,Mlimani,1.0
Tanga,Lushoto,Kwai,Mtindili,1.0
Tanga,Lushoto,Kwai,Pempasa,1.0
Tanga,Lushoto,Kwai,Tabwa,1.0
Tanga,Lushoto,Kwai,Taita,1.0
Tanga,Lushoto,Lunguza,Antakaye,1.0
Tanga,Lushoto,Lunguza,Hospital,1.0
Tanga,Lushoto,Lunguza,Kagera,1.0
Tanga,Lushoto,Lunguza,Kilimani,1.0
Tanga,Lushoto,Lunguza,Kimbai,1.0
Tanga,Lushoto,Lunguza,Kiole,1.0
Tanga,Lushoto,Lunguza,Kisima,1.0
Tanga,Lushoto,Lunguza,Magofu,1.0
Tanga,Lushoto,Lunguza,Maweni,1.0
Tanga,Lushoto,Lunguza,Mission,1.0
Tanga,Lushoto,Lunguza,Mshwamba,1.0
Tanga,Lushoto,Lunguza,Mtakuja,1.0
Tanga,Lushoto,Lunguza,Ostensibly,1.0
Tanga,Lushoto,Lunguza,Sakaya,1.0
Tanga,Lushoto,Lunguza,Sokoni,1.0
Tanga,Lushoto,Lunguza,Sokoni A,1.0
Tanga,Lushoto,Lunguza,Tenki,1.0
Tanga,Lushoto,Lushoto,Bara,1.0
Tanga,Lushoto,Lushoto,Bombani,1.0
Tanga,Lushoto,Lushoto,Cost,1.0
Tanga,Lushoto,Lushoto,Irente Juu,1.0
Tanga,Lushoto,Lushoto,Kwehungulu,1.0
Tanga,Lushoto,Lushoto,Kwesimu,1.0
Tanga,Lushoto,Lushoto,Mabugai,1.0
Tanga,Lushoto,Lushoto,Yoghoi,1.0
Tanga,Lushoto,Malibwi,Chanko,1.0
Tanga,Lushoto,Malibwi,Dukani,1.0
Tanga,Lushoto,Malibwi,Malibwi,1.0
Tanga,Lushoto,Malibwi,Mbuyuni,1.0
Tanga,Lushoto,Malibwi,Neclas,1.0
Tanga,Lushoto,Malindi,Burui,1.0
Tanga,Lushoto,Malindi,Butui,1.0
Tanga,Lushoto,Malindi,Chamkwavi,1.0
Tanga,Lushoto,Malindi,Dabwa,1.0
Tanga,Lushoto,Malindi,Dukani,1.0
Tanga,Lushoto,Malindi,Kauzeni,1.0
Tanga,Lushoto,Malindi,Kibandai,1.0
Tanga,Lushoto,Malindi,Kibaoni,1.0
Tanga,Lushoto,Malindi,Kidundai,1.0
Tanga,Lushoto,Malindi,Kigwandi,1.0
Tanga,Lushoto,Malindi,Kigwegwei,1.0
Tanga,Lushoto,Malindi,Kimara,1.0
Tanga,Lushoto,Malindi,Kitara,1.0
Tanga,Lushoto,Malindi,Kiumbe,1.0
Tanga,Lushoto,Malindi,Kizelui,1.0
Tanga,Lushoto,Malindi,Kwekangaga,1.0
Tanga,Lushoto,Malindi,Kwemchaku,1.0
Tanga,Lushoto,Malindi,Kwemchaku B,1.0
Tanga,Lushoto,Malindi,Kwemhao,1.0
Tanga,Lushoto,Malindi,Kwemunyu,1.0
Tanga,Lushoto,Malindi,Kwetongo,1.0
Tanga,Lushoto,Malindi,Kwevigingi,1.0
Tanga,Lushoto,Malindi,Kwezizi,1.0
Tanga,Lushoto,Malindi,Lukozi,1.0
Tanga,Lushoto,Malindi,Makipemba,1.0
Tanga,Lushoto,Malindi,Malimilwa,1.0
Tanga,Lushoto,Malindi,Maringo,1.0
Tanga,Lushoto,Malindi,Mawawai B,1.0
Tanga,Lushoto,Malindi,Mazungui,1.0
Tanga,Lushoto,Malindi,Mgombani,1.0
Tanga,Lushoto,Malindi,Mgwashi,1.0
Tanga,Lushoto,Malindi,Mifugo,1.0
Tanga,Lushoto,Malindi,Mission,1.0
Tanga,Lushoto,Malindi,Mkatoni,1.0
Tanga,Lushoto,Malindi,Mlesa,1.0
Tanga,Lushoto,Malindi,Mnadani,1.0
Tanga,Lushoto,Malindi,Sabato,1.0
Tanga,Lushoto,Malindi,Shamba Mlagwa,1.0
Tanga,Lushoto,Malindi,Songea,1.0
Tanga,Lushoto,Malindi,Tatalasa,1.0
Tanga,Lushoto,Malindi,Tiku,1.0
Tanga,Lushoto,Malindi,Zambia,1.0
Tanga,Lushoto,Mamba,Bomo,1.0
Tanga,Lushoto,Mamba,Kitongoi,1.0
Tanga,Lushoto,Mamba,Kwebua,1.0
Tanga,Lushoto,Mamba,Lutindi,1.0
Tanga,Lushoto,Mamba,Magunga,1.0
Tanga,Lushoto,Mamba,Mamba,1.0
Tanga,Lushoto,Mamba,Mbelei,1.0
Tanga,Lushoto,Mamba,Mtindili,1.0
Tanga,Lushoto,Mamba,Shule,1.0
Tanga,Lushoto,Mbaramo,Bangui,1.0
Tanga,Lushoto,Mbaramo,Kindundai,1.0
Tanga,Lushoto,Mbaramo,Kisiwani,1.0
Tanga,Lushoto,Mbaramo,Kitui,1.0
Tanga,Lushoto,Mbaramo,Kwemikwe,1.0
Tanga,Lushoto,Mbaramo,Lewa,1.0
Tanga,Lushoto,Mbaramo,Lugwashi,1.0
Tanga,Lushoto,Mbaramo,Magunga,1.0
Tanga,Lushoto,Mbaramo,Mangula,1.0
Tanga,Lushoto,Mbaramo,Mavumbi,1.0
Tanga,Lushoto,Mbaramo,Mbalamo Kaya,1.0
Tanga,Lushoto,Mbaramo,Mgwashi,1.0
Tanga,Lushoto,Mbaramo,Misalahi,1.0
Tanga,Lushoto,Mbaramo,Misalai,1.0
Tanga,Lushoto,Mbaramo,Mlesa,1.0
Tanga,Lushoto,Mbaramo,Mtae,1.0
Tanga,Lushoto,Mbaramo,Nkomboa,1.0
Tanga,Lushoto,Mbaramo,Zimbili,1.0
Tanga,Lushoto,Mbaramo,Zimbili Msikit,1.0
Tanga,Lushoto,Mbuzii,Dindila,1.0
Tanga,Lushoto,Mbuzii,Dukani,1.0
Tanga,Lushoto,Mbuzii,Kigulunde,1.0
Tanga,Lushoto,Mbuzii,Kishului,1.0
Tanga,Lushoto,Mbuzii,Kongei,1.0
Tanga,Lushoto,Mbuzii,Kwamunyu,1.0
Tanga,Lushoto,Mbuzii,Kweganga,1.0
Tanga,Lushoto,Mbuzii,Macho Ya Wagen,1.0
Tanga,Lushoto,Mbuzii,Mambaswa,1.0
Tanga,Lushoto,Mbuzii,Msikitini,1.0
Tanga,Lushoto,Mbuzii,Mwagaya,1.0
Tanga,Lushoto,Mbuzii,Mwindo,1.0
Tanga,Lushoto,Mgwashi,Handei,1.0
Tanga,Lushoto,Mgwashi,Kihitu,1.0
Tanga,Lushoto,Mgwashi,Kilole,1.0
Tanga,Lushoto,Mgwashi,Kishewa,1.0
Tanga,Lushoto,Mgwashi,Kito,1.0
Tanga,Lushoto,Mgwashi,Kwemashai,1.0
Tanga,Lushoto,Mgwashi,Kwewati,1.0
Tanga,Lushoto,Mgwashi,Mgambo,1.0
Tanga,Lushoto,Mgwashi,Mgwashi,1.0
Tanga,Lushoto,Mgwashi,Mgwashi B,1.0
Tanga,Lushoto,Mgwashi,Shemhoho,1.0
Tanga,Lushoto,Mlalo,Handei,1.0
Tanga,Lushoto,Mlalo,Kitege,1.0
Tanga,Lushoto,Mlalo,Kitongo,1.0
Tanga,Lushoto,Mlalo,Kwa Mlungu,1.0
Tanga,Lushoto,Mlalo,Mafoge,1.0
Tanga,Lushoto,Mlalo,Majulae,1.0
Tanga,Lushoto,Mlalo,Mkongoloni,1.0
Tanga,Lushoto,Mlalo,Mkongoloni B,1.0
Tanga,Lushoto,Mlalo,Mkongoloni C,1.0
Tanga,Lushoto,Mlalo,Mtindilo,1.0
Tanga,Lushoto,Mlalo,Sakale,1.0
Tanga,Lushoto,Mlalo,Sungwi,1.0
Tanga,Lushoto,Mlalo,Ushilika,1.0
Tanga,Lushoto,Mlalo,Zahanati,1.0
Tanga,Lushoto,Mlola,Kizungu,1.0
Tanga,Lushoto,Mlola,Magunga,1.0
Tanga,Lushoto,Mlola,Maweni,1.0
Tanga,Lushoto,Mlola,Mtakuja,1.0
Tanga,Lushoto,Mlola,Muheza,1.0
Tanga,Lushoto,Mlola,Mzashai,1.0
Tanga,Lushoto,Mlola,Ndekeshai Chin,1.0
Tanga,Lushoto,Mlola,Ubungo,1.0
Tanga,Lushoto,Mlola,Ungo,1.0
Tanga,Lushoto,Mlola,Usagara,1.0
Tanga,Lushoto,Mlola,Zelui,1.0
Tanga,Lushoto,Mnazi,Jumatano,1.0
Tanga,Lushoto,Mnazi,Kuchocho,1.0
Tanga,Lushoto,Mnazi,Kwa Mkundi,1.0
Tanga,Lushoto,Mnazi,Kwemkwazu,1.0
Tanga,Lushoto,Mnazi,Kwemn`Gongo,1.0
Tanga,Lushoto,Mnazi,Langoni,1.0
Tanga,Lushoto,Mnazi,Langoni Maduka,1.0
Tanga,Lushoto,Mnazi,Maingo A,1.0
Tanga,Lushoto,Mnazi,Maingo B,1.0
Tanga,Lushoto,Mnazi,Majengo,1.0
Tanga,Lushoto,Mnazi,Mbaru,250.0
Tanga,Lushoto,Mnazi,Mgamboi C,1.0
Tanga,Lushoto,Mnazi,Mgamboni B,1.0
Tanga,Lushoto,Mnazi,Minazini,1.0
Tanga,Lushoto,Mnazi,Mkochocho,1.0
Tanga,Lushoto,Mnazi,Mkundi,1.0
Tanga,Lushoto,Mnazi,Mlamboi A,1.0
Tanga,Lushoto,Mnazi,Mtae Kaya,1.0
Tanga,Lushoto,Mnazi,Muheza A,1.0
Tanga,Lushoto,Mnazi,Muheza B,1.0
Tanga,Lushoto,Mnazi,Shadule,1.0
Tanga,Lushoto,Mnazi,Sokoni,1.0
Tanga,Lushoto,Mnazi,Videngelesa,1.0
Tanga,Lushoto,Mtae,Dulea,1.0
