region,lga,ward,subvillage,gps_height_imputed_subvillage
Ruvuma,Mbinga,Mbinga Urban,Losonga,1256.5
Ruvuma,Mbinga,Mbinga Urban,Luwiko,1264.0
Ruvuma,Mbinga,Mbinga Urban,Luwiko 'B',1275.0
Ruvuma,Mbinga,Mbinga Urban,Mamalandi,1314.0
Ruvuma,Mbinga,Mbinga Urban,Manzese,1265.0
Ruvuma,Mbinga,Mbinga Urban,Masumuni,1325.25
Ruvuma,Mbinga,Mbinga Urban,Mbambi,1301.5
Ruvuma,Mbinga,Mbinga Urban,Mbiku,1245.0
Ruvuma,Mbinga,Mbinga Urban,Mbinga Mjini,1305.0
Ruvuma,Mbinga,Mbinga Urban,Mbuyula,1287.3333333333333
Ruvuma,Mbinga,Mbinga Urban,Mhekela,1378.0
Ruvuma,Mbinga,Mbinga Urban,Mission,1312.125
Ruvuma,Mbinga,Mbinga Urban,Msikitini,1270.75
Ruvuma,Mbinga,Mbinga Urban,Mtumbani,1282.5
Ruvuma,Mbinga,Mbinga Urban,Polisi Line,1300.0
Ruvuma,Mbinga,Mbinga Urban,Rutherani,1299.0
Ruvuma,Mbinga,Mbinga Urban,Soko La Wakulima,1289.0
Ruvuma,Mbinga,Mbinga Urban,Sokoni,1281.0
Ruvuma,Mbinga,Mbinga Urban,Ujenzi,1303.0
Ruvuma,Mbinga,Mbuji,Kibaga,1562.0
Ruvuma,Mbinga,Mbuji,Kibanga,1561.3333333333333
Ruvuma,Mbinga,Mbuji,Kitete,1639.0
Ruvuma,Mbinga,Mbuji,Kitundu,1616.0
Ruvuma,Mbinga,Mbuji,Lupembe,1777.0
Ruvuma,Mbinga,Mbuji,Mahilo Kati,1627.0
Ruvuma,Mbinga,Mbuji,Manzege,1665.0
Ruvuma,Mbinga,Mbuji,Matipu,1593.0
Ruvuma,Mbinga,Mbuji,Mhahani,1637.0
Ruvuma,Mbinga,Mbuji,Mihehe,1672.0
Ruvuma,Mbinga,Mbuji,Mihugula,1735.3333333333333
Ruvuma,Mbinga,Mbuji,Mlimangapinda,1665.0
Ruvuma,Mbinga,Mbuji,Myau Asili,1628.0
Ruvuma,Mbinga,Mbuji,Ndengo,1589.6666666666667
Ruvuma,Mbinga,Mbuji,Njala,1675.0
Ruvuma,Mbinga,Mbuji,Ronga,1799.0
Ruvuma,Mbinga,Mikalanga,Hohoma,1543.0
Ruvuma,Mbinga,Mikalanga,Mahilo,1559.0
Ruvuma,Mbinga,Mikalanga,Maku Gulu 'A',1523.0
Ruvuma,Mbinga,Mikalanga,Makugulu 'A',1494.5
Ruvuma,Mbinga,Mikalanga,Makugulu 'B',1521.3333333333333
Ruvuma,Mbinga,Mikalanga,Mimbua,1595.0
Ruvuma,Mbinga,Mikalanga,Mitawa,1547.0
Ruvuma,Mbinga,Mikalanga,Ndumbi,1542.0
Ruvuma,Mbinga,Mikalanga,Pohoma,1573.0
Ruvuma,Mbinga,Mikalanga,Ugano Mjini,1549.5
Ruvuma,Mbinga,Mkumbi,Mkumbi,1404.0
Ruvuma,Mbinga,Mpapa,Arusha,1395.0
Ruvuma,Mbinga,Mpapa,Mang'Amba,1511.3333333333333
Ruvuma,Mbinga,Mpapa,Mbugani,1508.0
Ruvuma,Mbinga,Mpapa,Mission,1484.0
Ruvuma,Mbinga,Mpapa,Mitawa,1447.0
Ruvuma,Mbinga,Mpapa,Mpapa,1480.0
Ruvuma,Mbinga,Mpapa,Mtamboni,1416.3333333333333
Ruvuma,Mbinga,Mpapa,Toronto,1430.111111111111
Ruvuma,Mbinga,Mpepai,Mkomambinda,970.6666666666666
Ruvuma,Mbinga,Mpepai,Mpepai Office,937.0
Ruvuma,Mbinga,Mpepai,Mpepai Pachani,948.0
Ruvuma,Mbinga,Mpepai,Ngemba Mbili,832.0
Ruvuma,Mbinga,Mtipwili,Likalo,472.6666666666667
Ruvuma,Mbinga,Mtipwili,Mkwela,462.0
Ruvuma,Mbinga,Mtipwili,Mtipwili,467.0
Ruvuma,Mbinga,Mtipwili,Zomba,477.0
Ruvuma,Mbinga,Myangayanga,Beila,1285.5
Ruvuma,Mbinga,Myangayanga,Deila,1265.0
Ruvuma,Mbinga,Myangayanga,Kihuka,1602.0
Ruvuma,Mbinga,Myangayanga,Kitangali,1439.0
Ruvuma,Mbinga,Myangayanga,Lazi,1260.0
Ruvuma,Mbinga,Myangayanga,Limbiko,1452.3333333333333
Ruvuma,Mbinga,Myangayanga,Lufyoto,1501.0
Ruvuma,Mbinga,Myangayanga,Luwaita,1578.0
Ruvuma,Mbinga,Myangayanga,Luwaita Chini,1436.75
Ruvuma,Mbinga,Myangayanga,Luwaita Juu,1518.4
Ruvuma,Mbinga,Myangayanga,Makumbukila,1530.0
Ruvuma,Mbinga,Myangayanga,Mawiwi,1404.0
Ruvuma,Mbinga,Myangayanga,Mbugani,1316.3333333333333
Ruvuma,Mbinga,Myangayanga,Mheza,1395.5
Ruvuma,Mbinga,Myangayanga,Mkinga,1249.0
Ruvuma,Mbinga,Myangayanga,Mshangano,1336.5
Ruvuma,Mbinga,Myangayanga,Mtindi,1423.5
Ruvuma,Mbinga,Myangayanga,Mtuwa,1537.0
Ruvuma,Mbinga,Myangayanga,Myangayanga,1407.25
Ruvuma,Mbinga,Myangayanga,Myembeni,1225.0
Ruvuma,Mbinga,Myangayanga,Ngwangilo,1340.0
Ruvuma,Mbinga,Myangayanga,Ntindi,1466.5
Ruvuma,Mbinga,Myangayanga,Tanga,1348.5
Ruvuma,Mbinga,Myangayanga,Torondo,1258.0
Ruvuma,Mbinga,Myangayanga,Toronto,1302.5
Ruvuma,Mbinga,Myangayanga,Ulanga,1289.0
Ruvuma,Mbinga,Myangayanga,Zomba 'A',1340.0
Ruvuma,Mbinga,Myangayanga,Zomba 'B',1337.3333333333333
Ruvuma,Mbinga,Myangayanga,Zomba Kati,1321.0
Ruvuma,Mbinga,Ndogosi,Kindimba Kati,1306.5
Ruvuma,Mbinga,Ndogosi,Litundu 'B',1240.0
Ruvuma,Mbinga,Ndogosi,Maendeleo,1091.0
Ruvuma,Mbinga,Ndogosi,Mbugani,1258.3333333333333
Ruvuma,Mbinga,Ndogosi,Mitanga,1187.0
Ruvuma,Mbinga,Ndogosi,Mungano,1162.8333333333333
Ruvuma,Mbinga,Ndogosi,Ngongotingisa,1135.0
Ruvuma,Mbinga,Ndogosi,Sinai,1396.0
Ruvuma,Mbinga,Ndogosi,Upendo,1071.5
Ruvuma,Mbinga,Ngima,Kingundamila,1652.0
Ruvuma,Mbinga,Ngima,Lulombo Kati,1684.0
Ruvuma,Mbinga,Ngima,Lung'Oo,1652.0
Ruvuma,Mbinga,Ngima,Lushoto Nandeti,1498.0
Ruvuma,Mbinga,Ngima,Majimaji Magengeni,1524.0
Ruvuma,Mbinga,Ngima,Unango Office,1523.0
Ruvuma,Mbinga,Ngima,Wukiro 'A',1643.0
Ruvuma,Mbinga,Ngima,Wukiro 'B',1705.5
Ruvuma,Mbinga,Nyoni,Kikwero,1550.5
Ruvuma,Mbinga,Nyoni,Kingoe,1687.0
Ruvuma,Mbinga,Nyoni,Kingoli Chini,1585.5
Ruvuma,Mbinga,Nyoni,Kingoli Juu,1649.0
Ruvuma,Mbinga,Nyoni,Makolo,1628.3333333333333
Ruvuma,Mbinga,Nyoni,Matanga,1680.0
Ruvuma,Mbinga,Nyoni,Myee,1582.0
Ruvuma,Mbinga,Nyoni,Nyoni Kati,1556.0
Ruvuma,Mbinga,Ruanda,Cca,850.0
Ruvuma,Mbinga,Ruanda,Ccb,875.2857142857143
Ruvuma,Mbinga,Ruanda,Liombo,842.0
Ruvuma,Mbinga,Ruanda,Lituhi 'A',827.75
Ruvuma,Mbinga,Ruanda,Senta 'A',846.3333333333334
Ruvuma,Mbinga,Ruanda,Senta 'B',880.2727272727273
Ruvuma,Mbinga,Ruanda,Senta 'D',857.0
Ruvuma,Mbinga,Tingi,Dar Pori,1342.5
Ruvuma,Mbinga,Tingi,Kibaoni,1199.5
Ruvuma,Mbinga,Tingi,Lunyere,1330.5
Ruvuma,Mbinga,Tingi,Malamala,1158.0
Ruvuma,Mbinga,Tingi,Mbugani,1202.5
Ruvuma,Mbinga,Tingi,Ngumbo,1197.0
Ruvuma,Mbinga,Tingi,Songea Poli,1269.5
Ruvuma,Mbinga,Tingi,Tingi Mission,1165.0
Ruvuma,Mbinga,Tingi,Tingi Mjini,1167.2
Ruvuma,Mbinga,Tingi,Tz One,1252.6666666666667
Ruvuma,Mbinga,Ukata,Mamboya,831.0
Ruvuma,Mbinga,Utiri,Kisutu,1330.0
Ruvuma,Mbinga,Utiri,Lami 'A',1328.0
Ruvuma,Mbinga,Utiri,Utiri Mjini,1392.0
Ruvuma,Namtumbo,Kitanda,Amani,980.5
Ruvuma,Namtumbo,Kitanda,Kawawa,996.0
Ruvuma,Namtumbo,Kitanda,Kichangani,990.0
Ruvuma,Namtumbo,Kitanda,Luhangano,1021.0
Ruvuma,Namtumbo,Kitanda,Mageuzi,985.0
Ruvuma,Namtumbo,Kitanda,Maputo,998.25
Ruvuma,Namtumbo,Kitanda,Matewa,986.0
Ruvuma,Namtumbo,Kitanda,Mawanga,975.0
Ruvuma,Namtumbo,Kitanda,Misheni,992.0
Ruvuma,Namtumbo,Kitanda,Misufini,1002.5
Ruvuma,Namtumbo,Kitanda,Misufini Juu,1039.0
Ruvuma,Namtumbo,Kitanda,Misufuni Juu,1047.0
Ruvuma,Namtumbo,Kitanda,Mkongo,973.5
Ruvuma,Namtumbo,Kitanda,Muungano,965.0
Ruvuma,Namtumbo,Kitanda,Mwangaza,963.0
Ruvuma,Namtumbo,Kitanda,Mwembeni,993.0
Ruvuma,Namtumbo,Kitanda,Naikesi,964.6666666666666
Ruvuma,Namtumbo,Kitanda,Nangero,968.3333333333334
Ruvuma,Namtumbo,Kitanda,Nanjengulila,957.6666666666666
Ruvuma,Namtumbo,Kitanda,Nyambunji,987.0
Ruvuma,Namtumbo,Kitanda,Nyerere,951.3333333333334
Ruvuma,Namtumbo,Ligera,Bombambili,763.0
Ruvuma,Namtumbo,Ligera,Chiwata,775.0
Ruvuma,Namtumbo,Ligera,Kilangalanga,728.0
Ruvuma,Namtumbo,Ligera,Kipera,778.0
Ruvuma,Namtumbo,Ligera,Komboni,766.0
Ruvuma,Namtumbo,Ligera,Lisimonji,713.0
Ruvuma,Namtumbo,Ligera,Madukani,791.0
Ruvuma,Namtumbo,Ligera,Madukani B,774.0
Ruvuma,Namtumbo,Ligera,Madukani C,770.0
Ruvuma,Namtumbo,Ligera,Majengo,713.5
Ruvuma,Namtumbo,Ligera,Mapinduzi,785.0
Ruvuma,Namtumbo,Ligera,Matepwende,741.0
Ruvuma,Namtumbo,Ligera,Mbulani,775.0
Ruvuma,Namtumbo,Ligera,Miembeni,819.0
Ruvuma,Namtumbo,Ligera,Misufini,715.0
Ruvuma,Namtumbo,Ligera,Mkomahindo,759.0
Ruvuma,Namtumbo,Ligera,Mnazimmoja,783.0
Ruvuma,Namtumbo,Ligera,Msikitini,750.0
Ruvuma,Namtumbo,Ligera,Mtwara A,720.0
Ruvuma,Namtumbo,Ligera,Mtwara B,723.5
Ruvuma,Namtumbo,Ligera,Mwekela,777.0
Ruvuma,Namtumbo,Ligera,Mwekera B,760.0
Ruvuma,Namtumbo,Ligera,Namamba,772.0
Ruvuma,Namtumbo,Ligera,Namanima,776.0
Ruvuma,Namtumbo,Ligera,Njoomlole,776.3333333333334
Ruvuma,Namtumbo,Ligera,Shuleni,779.0
Ruvuma,Namtumbo,Ligera,Tuliani,830.0
Ruvuma,Namtumbo,Ligera,Ukiwayoyo,778.0
Ruvuma,Namtumbo,Luchili,Amani,846.0
Ruvuma,Namtumbo,Luchili,Chandamali,889.0
Ruvuma,Namtumbo,Luchili,Changarawe,830.0
Ruvuma,Namtumbo,Luchili,Gulioni,935.0
Ruvuma,Namtumbo,Luchili,Kanisani,843.0
Ruvuma,Namtumbo,Luchili,Lucenti A,839.0
Ruvuma,Namtumbo,Luchili,Lucenti B,838.0
Ruvuma,Namtumbo,Luchili,Mabatini,960.0
Ruvuma,Namtumbo,Luchili,Madukani,801.0
Ruvuma,Namtumbo,Luchili,Majengo,947.0
Ruvuma,Namtumbo,Luchili,Mapinduzi,889.0
Ruvuma,Namtumbo,Luchili,Mchomoro,971.6666666666666
Ruvuma,Namtumbo,Luchili,Mfuate,827.0
Ruvuma,Namtumbo,Luchili,Miembeni,855.6666666666666
Ruvuma,Namtumbo,Luchili,Minazini,931.0
Ruvuma,Namtumbo,Luchili,Misufini,836.0
Ruvuma,Namtumbo,Luchili,Mjini A,820.0
Ruvuma,Namtumbo,Luchili,Mjini B,813.0
Ruvuma,Namtumbo,Luchili,Mnazi Mmoja,830.0
Ruvuma,Namtumbo,Luchili,Mputa,872.0
Ruvuma,Namtumbo,Luchili,Mterewamwahi,936.0
Ruvuma,Namtumbo,Luchili,Muungano,983.3333333333334
Ruvuma,Namtumbo,Luchili,Nyerere,901.75
Ruvuma,Namtumbo,Luchili,Rwegu,770.6666666666666
Ruvuma,Namtumbo,Luchili,Shuleni,880.0
Ruvuma,Namtumbo,Luchili,Sokoine,874.0
Ruvuma,Namtumbo,Luchili,Songambele,918.0
Ruvuma,Namtumbo,Luchili,Ushirika A,835.5
Ruvuma,Namtumbo,Luchili,Uzunguni,850.0
Ruvuma,Namtumbo,Luegu,Kanjere A,916.6666666666666
Ruvuma,Namtumbo,Luegu,Kanjere B,907.0
Ruvuma,Namtumbo,Luegu,Kilimani A,974.0
Ruvuma,Namtumbo,Luegu,Kilimani B,951.6666666666666
Ruvuma,Namtumbo,Luegu,Kinuli,985.2
Ruvuma,Namtumbo,Luegu,Liomero,964.0
Ruvuma,Namtumbo,Luegu,Lisimonji,952.0
Ruvuma,Namtumbo,Luegu,Mabatini,929.5
Ruvuma,Namtumbo,Luegu,Madukani,933.5
Ruvuma,Namtumbo,Luegu,Madukani A,958.375
Ruvuma,Namtumbo,Luegu,Madukani B,941.7692307692307
Ruvuma,Namtumbo,Luegu,Mparanguku,961.0
Ruvuma,Namtumbo,Luegu,Mtopesi,963.0
Ruvuma,Namtumbo,Luegu,Muungano,897.0
Ruvuma,Namtumbo,Luegu,Nakawale,956.0
Ruvuma,Namtumbo,Luegu,Namahimba A,971.8333333333334
Ruvuma,Namtumbo,Luegu,Namahimba B,967.0
Ruvuma,Namtumbo,Luegu,Nambarama A,955.0
Ruvuma,Namtumbo,Luegu,Utwango Juu,975.0
Ruvuma,Namtumbo,Lusewa,Kazi Nying,690.0
Ruvuma,Namtumbo,Lusewa,Kigamboni,741.0
Ruvuma,Namtumbo,Lusewa,Kisanje,662.0
Ruvuma,Namtumbo,Lusewa,Kwizombe,700.0
Ruvuma,Namtumbo,Lusewa,Madagascar,684.0
Ruvuma,Namtumbo,Lusewa,Madukani,690.5
Ruvuma,Namtumbo,Lusewa,Makambako,754.0
Ruvuma,Namtumbo,Lusewa,Malecela,704.0
Ruvuma,Namtumbo,Lusewa,Matepwende,668.5
Ruvuma,Namtumbo,Lusewa,Mchanjira,677.0
Ruvuma,Namtumbo,Lusewa,Mchomoro,666.0
Ruvuma,Namtumbo,Lusewa,Mdidimila,731.5
Ruvuma,Namtumbo,Lusewa,Mienjele,668.0
Ruvuma,Namtumbo,Lusewa,Misheni A,749.75
Ruvuma,Namtumbo,Lusewa,Misheni B,743.6666666666666
Ruvuma,Namtumbo,Lusewa,Misheni C,737.7142857142857
Ruvuma,Namtumbo,Lusewa,Mkongo,749.0
Ruvuma,Namtumbo,Lusewa,Msamala,665.0
Ruvuma,Namtumbo,Lusewa,Msisima,669.0
Ruvuma,Namtumbo,Lusewa,Nambeule,751.0
Ruvuma,Namtumbo,Lusewa,Sendema,664.0
Ruvuma,Namtumbo,Lusewa,Serekalini,686.5
Ruvuma,Namtumbo,Lusewa,Shuleni,694.75
Ruvuma,Namtumbo,Lusewa,Tabora,680.0
Ruvuma,Namtumbo,Lusewa,Tulieni A,730.5
Ruvuma,Namtumbo,Lusewa,Tulieni B,722.0
Ruvuma,Namtumbo,Lusewa,Ushirika,698.0
Ruvuma,Namtumbo,Lusewa,Zanzibar,683.0
Ruvuma,Namtumbo,Magazini,Dodoma,557.0
Ruvuma,Namtumbo,Magazini,Kati,609.0
Ruvuma,Namtumbo,Magazini,Kisungule,548.5
Ruvuma,Namtumbo,Magazini,Kitulika,601.0
Ruvuma,Namtumbo,Magazini,Lizaboni,606.3333333333334
Ruvuma,Namtumbo,Magazini,Lutukira,562.0
Ruvuma,Namtumbo,Magazini,Magazini,569.3333333333334
Ruvuma,Namtumbo,Magazini,Majengo,580.25
Ruvuma,Namtumbo,Magazini,Maji,552.0
Ruvuma,Namtumbo,Magazini,Mtakanini,603.3333333333334
Ruvuma,Namtumbo,Magazini,Tabora,552.25
Ruvuma,Namtumbo,Magazini,Tupendane,579.0
Ruvuma,Namtumbo,Mgombasi,Chatisa,727.5
Ruvuma,Namtumbo,Mgombasi,Chuochamaliasili,763.0
Ruvuma,Namtumbo,Mgombasi,Jangwani,732.0
Ruvuma,Namtumbo,Mgombasi,Kanisani,725.0
Ruvuma,Namtumbo,Mgombasi,Kirundamawe,783.0
Ruvuma,Namtumbo,Mgombasi,Kisutu,793.5
Ruvuma,Namtumbo,Mgombasi,Kiwanjani,772.0
Ruvuma,Namtumbo,Mgombasi,Liloka,738.0
Ruvuma,Namtumbo,Mgombasi,Lizaboni,729.0
Ruvuma,Namtumbo,Mgombasi,Mabatini,791.0
Ruvuma,Namtumbo,Mgombasi,Majengo,719.0
Ruvuma,Namtumbo,Mgombasi,Masimango,731.0
Ruvuma,Namtumbo,Mgombasi,Miembeni,782.0
Ruvuma,Namtumbo,Mgombasi,Misufini,783.4
Ruvuma,Namtumbo,Mgombasi,Mliwasi,733.5
Ruvuma,Namtumbo,Mgombasi,Msikitini,737.0
Ruvuma,Namtumbo,Mgombasi,Msimbazi,730.0
Ruvuma,Namtumbo,Mgombasi,Msindeni B,730.0
Ruvuma,Namtumbo,Mgombasi,Mtakuja,780.5
Ruvuma,Namtumbo,Mgombasi,Muungano,757.0
Ruvuma,Namtumbo,Mgombasi,Nambecha B,718.0
Ruvuma,Namtumbo,Mgombasi,Nangero,783.0
Ruvuma,Namtumbo,Mgombasi,Nangero B,820.0
Ruvuma,Namtumbo,Mgombasi,Rwipa,735.0
Ruvuma,Namtumbo,Mgombasi,Selous,823.0
Ruvuma,Namtumbo,Mgombasi,Shuleni,766.0
Ruvuma,Namtumbo,Mgombasi,Sokoni,756.0
Ruvuma,Namtumbo,Mgombasi,Temeke,774.0
Ruvuma,Namtumbo,Mgombasi,Uhonde,754.0
Ruvuma,Namtumbo,Mgombasi,Usalama,785.6666666666666
Ruvuma,Namtumbo,Mgombasi,Zanzibar,776.0
Ruvuma,Namtumbo,Mkongo,Amani,819.0
Ruvuma,Namtumbo,Mkongo,Bombambili,817.0
Ruvuma,Namtumbo,Mkongo,Changarawe,861.0
Ruvuma,Namtumbo,Mkongo,Dodoma,864.3333333333334
Ruvuma,Namtumbo,Mkongo,Handeni,883.0
Ruvuma,Namtumbo,Mkongo,Jaribuni,902.0
Ruvuma,Namtumbo,Mkongo,Kabumahu,953.0
Ruvuma,Namtumbo,Mkongo,Kambarage,945.0
Ruvuma,Namtumbo,Mkongo,Karibuni,813.0
Ruvuma,Namtumbo,Mkongo,Kidalini,884.4545454545455
Ruvuma,Namtumbo,Mkongo,Kisumo,961.0
Ruvuma,Namtumbo,Mkongo,Mabatini,791.0
Ruvuma,Namtumbo,Mkongo,Madukani,906.0
Ruvuma,Namtumbo,Mkongo,Makambako,855.0
Ruvuma,Namtumbo,Mkongo,Mapinduzi,924.0
Ruvuma,Namtumbo,Mkongo,Milola,896.0
Ruvuma,Namtumbo,Mkongo,Mipotopoto,728.0
Ruvuma,Namtumbo,Mkongo,Mkoroshini,865.0
Ruvuma,Namtumbo,Mkongo,Msikitini,759.2
Ruvuma,Namtumbo,Mkongo,Mtakuja,738.0
Ruvuma,Namtumbo,Mkongo,Muungano Kati,857.0
Ruvuma,Namtumbo,Mkongo,Mwema,900.0
Ruvuma,Namtumbo,Mkongo,Mwembechai,759.75
Ruvuma,Namtumbo,Mkongo,Mwinuko,939.4
Ruvuma,Namtumbo,Mkongo,Nahimba,870.0
Ruvuma,Namtumbo,Mkongo,Nguvumali,927.5
Ruvuma,Namtumbo,Mkongo,Pachatatu,894.3333333333334
Ruvuma,Namtumbo,Mkongo,Tupendane,881.0
Ruvuma,Namtumbo,Mkongo,Usalama,780.0
Ruvuma,Namtumbo,Mkongo,Uzunguni,866.6
Ruvuma,Namtumbo,Msindo,Amani,1037.5
Ruvuma,Namtumbo,Msindo,Barazani,1071.0
Ruvuma,Namtumbo,Msindo,Bombambili,1038.8333333333333
Ruvuma,Namtumbo,Msindo,Buguruni,1028.0
Ruvuma,Namtumbo,Msindo,Chaga,895.0
Ruvuma,Namtumbo,Msindo,Changarawe A,923.0
Ruvuma,Namtumbo,Msindo,Changarawe B,915.6666666666666
Ruvuma,Namtumbo,Msindo,Godawni,832.5
Ruvuma,Namtumbo,Msindo,Gulioni,919.75
Ruvuma,Namtumbo,Msindo,Gulioni A,957.0
Ruvuma,Namtumbo,Msindo,Ilala,1029.6666666666667
Ruvuma,Namtumbo,Msindo,Katalama,828.5
Ruvuma,Namtumbo,Msindo,Kati,1022.9375
Ruvuma,Namtumbo,Msindo,Kibaoni,1003.0
Ruvuma,Namtumbo,Msindo,Kichangani,1044.25
Ruvuma,Namtumbo,Msindo,Kidalini,1061.3333333333333
Ruvuma,Namtumbo,Msindo,Kidugalo,1085.6666666666667
Ruvuma,Namtumbo,Msindo,Kihuluko A,888.0
Ruvuma,Namtumbo,Msindo,Kihuluko B,880.0
Ruvuma,Namtumbo,Msindo,Kijijini,827.0
Ruvuma,Namtumbo,Msindo,Kilawalawa,1012.0
Ruvuma,Namtumbo,Msindo,Kipungu,836.5
Ruvuma,Namtumbo,Msindo,Lindi A,942.0
Ruvuma,Namtumbo,Msindo,Lindi B,948.0
Ruvuma,Namtumbo,Msindo,Litumba,1075.0
Ruvuma,Namtumbo,Msindo,Luegu A,886.0
Ruvuma,Namtumbo,Msindo,Luegu B,811.5
Ruvuma,Namtumbo,Msindo,Lumecha,998.0
Ruvuma,Namtumbo,Msindo,Mabatini,1027.0
Ruvuma,Namtumbo,Msindo,Madaba,1010.25
Ruvuma,Namtumbo,Msindo,Madukani,1013.0
Ruvuma,Namtumbo,Msindo,Madukani A,960.0
Ruvuma,Namtumbo,Msindo,Madukani B,939.0
Ruvuma,Namtumbo,Msindo,Mahinya,1091.5
Ruvuma,Namtumbo,Msindo,Majengo,831.5
Ruvuma,Namtumbo,Msindo,Mchakamchaka,886.0
Ruvuma,Namtumbo,Msindo,Mfaranyaki,1012.1428571428571
Ruvuma,Namtumbo,Msindo,Mfusuni,1067.0
Ruvuma,Namtumbo,Msindo,Miembeni,830.0
Ruvuma,Namtumbo,Msindo,Mikwangwa,917.0
Ruvuma,Namtumbo,Msindo,Misufini,809.0
Ruvuma,Namtumbo,Msindo,Misufini A,996.0
Ruvuma,Namtumbo,Msindo,Misufini B,976.0
Ruvuma,Namtumbo,Msindo,Mnazi Mmoja,1045.0
Ruvuma,Namtumbo,Msindo,Msikitini,940.5
Ruvuma,Namtumbo,Msindo,Msufini,1062.0
Ruvuma,Namtumbo,Msindo,Mtakanini A,940.0
Ruvuma,Namtumbo,Msindo,Mtiputipu,1032.0
Ruvuma,Namtumbo,Msindo,Mtwara,1000.0
Ruvuma,Namtumbo,Msindo,Mtwaramadukani,825.0
Ruvuma,Namtumbo,Msindo,Mtwarapachani,827.0
Ruvuma,Namtumbo,Msindo,Muheza,1062.0
Ruvuma,Namtumbo,Msindo,Muungano A,1052.0
Ruvuma,Namtumbo,Msindo,Muungano B,1053.6666666666667
Ruvuma,Namtumbo,Msindo,Mwembechai A,907.0
Ruvuma,Namtumbo,Msindo,Mwembechai B,917.0
Ruvuma,Namtumbo,Msindo,Nahoro A,840.3333333333334
Ruvuma,Namtumbo,Msindo,Nahoro B,862.0
Ruvuma,Namtumbo,Msindo,Namawiga,868.5
Ruvuma,Namtumbo,Msindo,Nambanje,882.0
Ruvuma,Namtumbo,Msindo,Namikurumo,848.0
Ruvuma,Namtumbo,Msindo,Nganyangira,860.6
Ruvuma,Namtumbo,Msindo,Ngondombwito,1062.0
Ruvuma,Namtumbo,Msindo,Njomlole,1030.0
Ruvuma,Namtumbo,Msindo,Ruvuma A,1037.375
Ruvuma,Namtumbo,Msindo,Ruvuma B,1061.6666666666667
Ruvuma,Namtumbo,Msindo,Shuleni B,950.0
Ruvuma,Namtumbo,Msindo,Sokoni,1041.5
Ruvuma,Namtumbo,Msindo,Songea B,949.0
Ruvuma,Namtumbo,Msindo,Stendi,1054.0
Ruvuma,Namtumbo,Msindo,Ukiwayuyu,826.0
Ruvuma,Namtumbo,Msindo,Ukombozi,1059.1666666666667
Ruvuma,Namtumbo,Msindo,Ukuwayuyu,861.0
Ruvuma,Namtumbo,Msindo,Uramboni,1047.5
Ruvuma,Namtumbo,Msindo,Uyaoni,834.0
Ruvuma,Namtumbo,Namabengo,Chakechake,904.0
Ruvuma,Namtumbo,Namabengo,Gulioni,813.2
Ruvuma,Namtumbo,Namabengo,Kagera,861.5
Ruvuma,Namtumbo,Namabengo,Kidalini,874.2857142857143
Ruvuma,Namtumbo,Namabengo,Kikwajuni,790.2
Ruvuma,Namtumbo,Namabengo,Lezaboni,833.0
Ruvuma,Namtumbo,Namabengo,Likonde,831.0
Ruvuma,Namtumbo,Namabengo,Liwoyola,828.0
Ruvuma,Namtumbo,Namabengo,Luchilii,836.0
Ruvuma,Namtumbo,Namabengo,Lutete,803.6666666666666
Ruvuma,Namtumbo,Namabengo,Mabatini,787.0
Ruvuma,Namtumbo,Namabengo,Majengo,823.6
Ruvuma,Namtumbo,Namabengo,Majimaji,855.0
Ruvuma,Namtumbo,Namabengo,Matalawe,878.0
Ruvuma,Namtumbo,Namabengo,Mauta,851.0
Ruvuma,Namtumbo,Namabengo,Miembeni,895.5
Ruvuma,Namtumbo,Namabengo,Misufini,827.25
Ruvuma,Namtumbo,Namabengo,Mnazimmoja,876.5
Ruvuma,Namtumbo,Namabengo,Muungano,838.0
Ruvuma,Namtumbo,Namabengo,Mwembechai,835.6
Ruvuma,Namtumbo,Namabengo,Nambunju,842.0
Ruvuma,Namtumbo,Namabengo,Nangongoto,852.0
Ruvuma,Namtumbo,Namabengo,Ndango,848.5
Ruvuma,Namtumbo,Namabengo,Ng'Apa,894.0
Ruvuma,Namtumbo,Namabengo,Ringo,860.0
Ruvuma,Namtumbo,Namabengo,Sokoine,891.6666666666666
Ruvuma,Namtumbo,Namabengo,Uhuru,899.0
Ruvuma,Namtumbo,Rwinga,Amani,835.0
Ruvuma,Namtumbo,Rwinga,Kisutu,821.0
Ruvuma,Namtumbo,Rwinga,Ligange,850.2
Ruvuma,Namtumbo,Rwinga,Lirunde,848.0
Ruvuma,Namtumbo,Rwinga,Mabatini,826.5
Ruvuma,Namtumbo,Rwinga,Machinjioni B,850.0
Ruvuma,Namtumbo,Rwinga,Mandepwende,788.0
Ruvuma,Namtumbo,Rwinga,Migelegele,817.5
Ruvuma,Namtumbo,Rwinga,Mikoroshini,798.0
Ruvuma,Namtumbo,Rwinga,Minazini,839.0
Ruvuma,Namtumbo,Rwinga,Mitiulaya,822.0
Ruvuma,Namtumbo,Rwinga,Mwaya,839.0
Ruvuma,Namtumbo,Rwinga,Njengani,815.0
Ruvuma,Namtumbo,Rwinga,Rwinga B,801.0
Ruvuma,Namtumbo,Rwinga,Tupendane,840.5
Ruvuma,Namtumbo,Rwinga,Ujamaa,779.0
